recordId,name,country,city,currentMarket,currentSubmarket,proposedMarket,proposedSubmarket,reason,confidence,source,issues
recmzMtW3LpdBoDvA,M&N Guest House,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recn0y7r4dvCiEk1V,SLS Playa Mujeres,Mexico,Cancun,Mexican Caribbean,Cozumel,,Cancún Hotel Zone,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recn88Z2gWK5jrAmd,Zoetry Marigot Bay St. Lucia,Saint Lucia,Castries,St Lucia,St Lucia,,Castries,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recn8Wm1D6saOwp30,Courtyard Panama Metromall,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recn9ykTYsMqjRhbI,SunBreeze Suites,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recnHwSJgFMAGGDEa,Novotel Rio de Janeiro Parque Olimpico,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recnImJLjnaWIj95H,Courtyard Panama Multiplaza Mall,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recnJ9egXrPO3JieD,Wyndham Rio Barra,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recnKqXBuizbOkD7D,Radisson Blu Plaza El Bosque Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recnOekfkljbWoIHv,San Ignacio Resort Hotel,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recnYrWynJZ308FxI,ibis Lima Larco Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recnZChsEDnSG8ug0,Wyndham Tortola BVI Lambert Beach Resort,British Virgin Islands,Tortola,British Virgin Islands,Other,,Tortola,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recnZj74he4CnyCvv,Hotel Antarisuite Valle,Mexico,San Pedro Garza Garcia,Mexico Northeast,Other,Monterrey,Monterrey,city_country_mode_market,Medium,census_city_mode,
recncSd0dhEpmO36j,Casa Andina Select Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recnwA23ShibmFJBk,Estrela do Sul,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recnwwHEQfVSruv5R,Bristol International Airport Hotel,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reco3IbH6nSV3YtTR,Zoetry Casa del Mar Los Cabos,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
reco5kNQtzwQbvSiF,Novotel Mexico Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reco6uZTYF8hdpjjJ,Hampton by Hilton Panama,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
reco75SNycpJ73dX9,Gran Hotel Paris,Honduras,La Ceiba,Honduras,Other,,La Ceiba,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reco9ZgbGeTju7prU,Tranquility Bay Beach Resort,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recoFbzb6lHGA5OV1,Crystal Paradise Resort,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recoGtHDVwFuuBngg,Hotel Boutique Finca Lerida,Panama,Boquete,Panama,Boquete / Highlands,Panama Provincial,,str_excel_market_submarket,High,str_excel,
recoJMxp43bKa01Eg,Courtyard Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recoR5iuoOg3eNGRE,Holiday Inn Express & Suites Diamond,Saint Vincent and the Grenadines,Diamond,St Vincent/The Grenadines,St Vincent/The Grenadines,,Grenadines,normalize_submarket_label,Medium,dealality_submarket_normalize,
recoT81RfeQVhdwZY,Marquis Los Cabos All Inclusive Resort & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recobL29Z8bTxwISo,Grand Fiesta Americana Los Cabos All Inclusive Golf & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recofASE7mF5uDiLA,Novotel Rio De Janeiro Barra Da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recomcUtjCVfNFMmE,"Hotel La Compañia, Casco Antiguo, Panama",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recooK5W2Gsbt6j4a,JW Marriott Hotel Lima,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recorMmHfI84bKTEC,Boa Vista Eco Hotel,Brazil,Boa Vista,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recoyO4bU0eXSoZxZ,Catalonia Costa Mujeres,Mexico,Isla Mujeres,Mexican Caribbean,Cozumel,,Isla Mujeres,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recp1fCvMWs3IjkYo,Manto Hotel Lima MGallery Collection,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recp3BuHUFzFeCNd5,Hilton Trinidad & Conference Centre,Trinidad and Tobago,Port of Spain,Trinidad & Tobago,Trinidad & Tobago,,Port of Spain,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recpHZwKDMOvCnuWO,Hotel Villas Arqueologicas Cholula,Mexico,San Andres Cholula,Mexico Central South,Other,,Puebla,city_country_mode_submarket,Medium,census_city_mode,
recpWpY0l86hyD90A,Hotel El Dorado,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recpZTHDSZTGgTVCG,"The Santa Maria, a Luxury Collection Hotel & Golf Resort, Panama City",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recpfDTmmEZwPb3DH,Ibis Guarulhos,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recpi793Z3SZQpDqN,Casa San Rafael,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recps1wZxBcRiYOdB,Barrudada Tropical Hotel,Brazil,Santarém,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recpxDaiLtIvx4gX6,Spindrift Hotel,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recqBsaxrgUSd5QR8,La Quinta Hotel,Honduras,La Ceiba,Honduras,Other,,La Ceiba,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recqFNP3OAK3hOu4e,The Soco House,Saint Lucia,Rodney Bay,St Lucia,Rodney Bay,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recqHl7aHccOukGfM,Hermitage Bay,Antigua and Barbuda,Jennings,Antigua/Barbuda,Antigua/Barbuda,,Barbuda,normalize_submarket_label,Medium,dealality_submarket_normalize,
recqUtgFmmyTkoH6d,Marin's Guest House,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recqVShVkV7WX6OmR,SAFI Royal Luxury Valle Hotel,Mexico,San Pedro Garza Garcia,Mexico Northeast,Other,Monterrey,Monterrey,city_country_mode_market,Medium,census_city_mode,
recqqGEyn9g0dJB6U,Tom's Hotel,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recqtZ6F077PuBoGN,Popeye's Beach Resort,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recr8vWmPLdIzw4EN,Hotel Italia,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recr9aFcM2Xkc2cRe,Courtyard Port Of Spain,Trinidad and Tobago,Port Of Spain,Trinidad & Tobago,Trinidad & Tobago,,Port of Spain,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recrKod1wDNr6XArz,The Placencia Resort,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recrbH2MbBLGtyjO5,Mercure Rio De Janeiro Barra Da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recrtYzYzQbbXWSJn,Hotel Marina Copan,Honduras,Copan Ruinas,Honduras,Other,,Copán,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recryqoaN2E2QjVmT,Holel Milan,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recs0EQYmBJTiZady,ibis Santos Valongo,Brazil,Santos,Brazil Southeast,São Paulo,,Santos Dumont / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recs1NQ3BUeXq6Vuz,OYO Hotel San Remo,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,str_excel_submarket,High,str_excel,
recs3n2tirdE2csDx,Marriott Sao Paulo Airport,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recsKiMbnk3iqyzmJ,The Royal at Atlantis,Bahamas,Paradise,Bahamas Regional,Other,Bahamas,Paradise Island,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recsXBNMGfTApkxmv,Bay Gardens Beach Resort & Spa,Saint Lucia,Castries,St Lucia,St Lucia,,Castries,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recsbgqxbBjYTDutB,Ka'ana Resort,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recsiXMDB2irb2j6g,Paradise Island Beach Club,Bahamas,Nassau,Bahamas,Nassau / New Providence,Nassau,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recskhqg9nU3LuF64,InterContinental Presidente Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recsoakzBMUN6jde5,"Buenos Aires Parque Leloir, Hilton Garden Inn",Argentina,Parque Leloir,Argentina Provincial,Buenos Aires,Buenos Aires,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recsqRcqv2LWYeB5r,Hotel Austria,Nicaragua,Leon,Nicaragua,Other,,León,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recssgUodOjS9owNf,Quality Hotel Rio de Janeiro - Barra da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rectXCCkkQjX5gIlV,Mallorca Hotel,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rectbaY0e4cj0Nc3Y,Best Western Grand Baymen Gardens,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
rectc0EDtcNu8B3Yr,Sheraton Hotel Santiago Convention Center,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rectkJ1NdMBav6xOe,Matlali Ocean Front Villas,Mexico,Punta De Mita,Pacific Central,Other,,Puerto Vallarta / Riviera Nayarit,city_country_mode_submarket,Medium,census_city_mode,
rectoTG0gpFlgmvID,Hotel Regente Paragominas,Brazil,Paragominas,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
rectqCxclADyBsicH,Four Points by Sheraton Cuenca,Ecuador,Cuenca,Ecuador,Other,,Cuenca,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recuJgi9JbiH0rG57,Hotel Santa Fe,Mexico,Culiacán,Mexico Northwest,Santa Fe,,Other,city_country_mode_submarket,Medium,census_city_mode,
recuPWejYUiYOrAy3,Black Rock Lodge,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recuXmV6Qup8mqnzI,Hotel Valle Nevado,Chile,Santiago,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recuYn8CiLvOAlVoz,Grand Fiesta Americana Chapultepec,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recuZnspakfAWPuSs,Laguna Hotel,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recugj5MPpOM9HkWA,Ocean Tide Beach Resort,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recuh2vbn9axGNK0z,Beloved Playa Mujeres,Mexico,Cancun,Mexican Caribbean,Costa Mujeres / Playa Mujeres,,Cancún Hotel Zone,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recuyrQSKlHTcLhUL,Roomo Vila Mariana – Ejoy,Brazil,São Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recv0hUqXSWVmBBaD,Kimpton Virgilio,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recv3ZtsBl2gDlDH6,Sleep Inn Ciudad De Mexico Cuajimalpa,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recv9rWeGtDhEilMk,BTH Hotel Lima Golf,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recvN2cjCOcUKV4pV,ibis Santos Gonzaga,Brazil,Santos,Brazil Southeast,São Paulo,,Santos Dumont / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recw2SzhnSQtODy4Y,"Hotel Faranda Express Soloy and Casino, A Member of Radisson Individuals",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recw4Lk53YX3d6Gzv,Cabo Blanco Hotel,Mexico,Barra De Navidad,Pacific Central,Los Cabos,Baja California,Other,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recw6JGXwItBZC8si,Boquete Tree Trek Mountain Resort,Panama,Boquete,Panama Provincial,Boquete / Highlands,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
recwIalwaOxxFF5FL,Hotel Macapa,Brazil,Macapá,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recwNDRayV9s0wJze,Uiramutam Palace Hotel,Brazil,Boa Vista,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recwOLKV4Lp8Zor6s,Hotel & Villas Palma Real,Honduras,La Ceiba,Honduras,Other,,La Ceiba,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recwaC6Lr4iTWiqPt,Royalton Chic Antigua,Antigua and Barbuda,Dickenson Bay Beach,Antigua/Barbuda,Dickenson Bay Beach,,Dickenson Bay,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxCtUqSjLaTqQnp,Hotel San Cristobal Baja,Mexico,Todos Santos,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recxJiAfPgQK9bPzd,Pullman Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxLlKjmmWPsOGSO,Hotel Mision Express Monterrey Aeropuerto La Fe,Mexico,Apodaca,Mexico Northeast,Monterrey,Monterrey,,city_country_mode_market,Medium,census_city_mode,
recxPMZrgaktb7Wrw,Five Sisters Lodge,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxPk7vq5OYDU4Uy,Habita Hotel,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxRN5sRFSEf23f4,Nabitunich The Stone Cottages,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxT1dlqYXUsSfsm,Starfish St. Lucia,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxXpnJVuFipsSOb,JW All Inclusive Costa Mujeres,Mexico,Cancun,Mexican Caribbean,Costa Mujeres / Playa Mujeres,,Cancún Hotel Zone,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxanjim7Fq1hUVP,Belle Mont Farm,Saint Kitts and Nevis,Saint Peter Basseterre,St Kitts/Nevis,Saint Peter Basseterre,,Basseterre,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recxuaqwkcy6ZFJ49,Panamonte Hotel,Panama,Boquete,Panama Provincial,Boquete / Highlands,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
recy1upaUaU9qosYo,Warwick Paradise Island - Bahamas,Bahamas,Nassau,Bahamas Regional,Other,Nassau,Nassau / New Providence,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recy5Z5oIVwbqXOrA,Hotel Los Balcones,Nicaragua,Leon,Nicaragua,Other,,León,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recy88dzzlwLH2PlQ,Ignacio's Beach Cabins,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recyCGrDhiE45nDSr,Ramada by Wyndham Buenos Aires Vicente Lopez,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recyG918iQd6uJZjL,Bambuda Lodge,Panama,Bocas del Toro,Panama Provincial,Bocas del Toro,Panama,,provincial_market_realign,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket
recyZyBqEZJ7qFnfY,Iberostar Grand Packard,Cuba,Havana,Cuba,Cuba Regional,,Havana,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recyg0slQVUdpUOjA,Hotel San Juan Cuenca,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recylWxkvo9yFTDJj,DoubleTree by Hilton Hotel Santiago - Vitacura,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reczCE59NSa8XeiJE,Ritz-Carlton Laguna Nopalitos Tulum,Mexico,Pino Suárez,Pacific Central,Tulum,Mexican Caribbean,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
reczDjxS4W09gA1Ya,Grand Palladium Select White Sand,Mexico,Playa Del Carmen,Mexican Caribbean,Akumal / Puerto Aventuras,,Riviera Maya / Playa del Carmen,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reczJucVp14NYGAq5,Hotel Cordero,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reczK58boUlqDeU0D,Fischers Cove Beach Hotel,British Virgin Islands,Virgin Gorda,British Virgin Islands,Other,,Virgin Gorda,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reczO9RiAUKEWqSdx,Hotel Suites del Bosque,Peru,San Isisdro,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,
reczPqwZtNjGzdoNS,Holiday Inn Panama Financial District,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
reczbcBMj84iVSOD3,Slaviero Guarulhos Airport,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reczl3HoeHPqxu1BC,San Pedro Holiday Hotel,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reczlTN0OATA2AuYt,Camino Real Monterrey,Mexico,San Pedro Garza García,Mexico Northeast,Monterrey,Monterrey,,str_excel_market_submarket,High,str_excel,
reczqe2rXbamluxQB,Macaw Apartments,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reczx3qjA18e5Hjp7,Hotel Valgus,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
