sourceRecordId,rawHotelName,rawCity,rawCountry,rawWebsite,proposedIdentityKey,matchConfidence,matchScore,matchReason,recommendedAction,matchedCensusRecordId,matchedCensusName,matchedCensusCity,matchedCensusCountry,matchedIdentityKey,matchedCurrentBrand,matchedAffiliationStatus,distanceMeters,identityKeyCollision
node/4756073823,Solazul,,Dominican Republic,http://www.elsolazul.com,osm_do_node_4756073823,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,111308,false
node/4756935032,Sassoue 's House,,Dominican Republic,,osm_do_node_4756935032,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,168250,false
node/4768918344,Llave Del Mar Hotel,,Dominican Republic,,osm_do_node_4768918344,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4777950921,Maria 's House,,Dominican Republic,,osm_do_node_4777950921,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,151606,false
node/4785388022,Sol Azul,,Dominican Republic,http://www.elsolazul.com,osm_do_node_4785388022,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,111302,false
node/4787082928,Maria ' s House,,Dominican Republic,,osm_do_node_4787082928,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,151319,false
node/4787293524,Villa Baya,,Dominican Republic,,osm_do_node_4787293524,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,55377,false
node/4788290621,Todo blanco,,Dominican Republic,,osm_do_node_4788290621,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,111334,false
node/4790764821,Casa bella caribe,,Dominican Republic,,osm_do_node_4790764821,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/4793271688,White Sands Aparta Hotel,,Dominican Republic,,osm_do_node_4793271688,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4794193227,Don Olivo,,Dominican Republic,,osm_do_node_4794193227,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,90546,false
node/4819701721,Home,,Dominican Republic,,osm_do_node_4819701721,none,51,"No credible name, geo, or website match",likely_new_candidate,rec5nLVYQCtuNmNak,Homewood Suites by Hilton Santo Domingo,Santo Domingo,Dominican Republic,ind_hilton_do_sdqhwhw,Homewood Suites by Hilton,Branded,3787,false
node/4840627721,Eco hotel Centro Verde,,Dominican Republic,,osm_do_node_4840627721,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4844011423,White Sands B&B,,Dominican Republic,,osm_do_node_4844011423,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,3628,false
node/4850900022,Bayahibe Guest House,,Dominican Republic,,osm_do_node_4850900022,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,55584,false
node/4856382922,Cutty's House,,Dominican Republic,,osm_do_node_4856382922,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,168013,false
node/4864427224,Casa de minda,,Dominican Republic,,osm_do_node_4864427224,none,17,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/4867339721,hotel central,,Dominican Republic,,osm_do_node_4867339721,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4880615522,Angee,,Dominican Republic,,osm_do_node_4880615522,none,15,"No credible name, geo, or website match",likely_new_candidate,receIilMrq1w1BXyd,"Hotel Santiago, Curio Collection by Hilton",Santiago de los Caballeros,Dominican Republic,ind_hilton_do_stisaqq,Curio Collection by Hilton,Branded,1787,false
node/4882910121,Primaveral,,Dominican Republic,,osm_do_node_4882910121,none,15,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,1367,false
node/4889719121,La Casa Amarilla,,Dominican Republic,http://www.la-casa-amarilla.com,osm_do_node_4889719121,none,18,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,112882,false
node/4896032821,Blas 33,,Dominican Republic,,osm_do_node_4896032821,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,129675,false
node/4901757124,Asilo de Ancianos,,Dominican Republic,,osm_do_node_4901757124,none,17,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/4901959222,Hotel Riu República,,Dominican Republic,https://www.riu.com/,osm_do_node_4901959222,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4906431721,Hostal Casa 51,,Dominican Republic,http://www.casa51guesthouse.com,osm_do_node_4906431721,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/4918991365,Paradisus Punta cana,,Dominican Republic,,osm_do_node_4918991365,none,32,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/4938248923,Finca Yajaira,,Dominican Republic,,osm_do_node_4938248923,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,288849,false
node/4938256423,Finca tío rico,,Dominican Republic,,osm_do_node_4938256423,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,288662,false
node/4943248421,Seminario Nuestra Señora Las Mercedes,,Dominican Republic,,osm_do_node_4943248421,none,28,"No credible name, geo, or website match",likely_new_candidate,recc4Q3BZldMeMtlA,Kimpton Las Mercedes,Santo Domingo,Dominican Republic,ind_ihg_do_sdqlm,Kimpton Hotels,Branded,,false
node/4944858821,Club havana house renta de habitacion por noche,,Dominican Republic,,osm_do_node_4944858821,none,14,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/4946633123,casa Mari karina,,Dominican Republic,,osm_do_node_4946633123,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/4947065426,Sharon Palm beach,,Dominican Republic,,osm_do_node_4947065426,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/4950101005,Grand Palladium Bavaro Suites Resort & Spa,,Dominican Republic,,osm_do_node_4950101005,none,32,"No credible name, geo, or website match",likely_new_candidate,recKylgkR9LkMxaRP,"Grand Palladium Punta Cana, All Inclusive Resort & Spa",Punta Cana,Dominican Republic,ind_wyndham_do_grand-palladium-punta-cana-resort-spa,Registry Collection,Branded,,false
node/4967005421,Hotel Al Mare,,Dominican Republic,https://www.booking.com/hotel/do/al-mare-barahona.es.html,osm_do_node_4967005421,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4978572049,Hôtel Atabey,,Dominican Republic,,osm_do_node_4978572049,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/4978573527,Hotel Brenda,,Dominican Republic,,osm_do_node_4978573527,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5002266421,hotel guacamayos,,Dominican Republic,,osm_do_node_5002266421,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5002268121,Rancho Guacamayos,BONAO,Dominican Republic,,osm_do_node_5002268121,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,217901,false
node/5007285024,Casa lisbeth,,Dominican Republic,,osm_do_node_5007285024,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/5017189124,Mena House,,Dominican Republic,,osm_do_node_5017189124,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,167650,false
node/5025787021,Hotel Esmeralda,,Dominican Republic,,osm_do_node_5025787021,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5029505780,Santo Domingo Bed & Breakfast,Santo Domingo,Dominican Republic,http://santodomingobb.com/,osm_do_node_5029505780,none,42,"No credible name, geo, or website match",likely_new_candidate,recH2spywZTIOoEiA,Catalonia Santo Domingo,Santo Domingo,Dominican Republic,ind_preferred_do_413587,Preferred Hotels & Resorts,Branded,,false
node/5037222221,Los Corales Village RECEPTION,,Dominican Republic,https://www.loscoralesvillage.com,osm_do_node_5037222221,none,16,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/5037222222,Hotel Tropicana Deluxe,Punta Cana,DO,tropicana-deluxe-do.book.direct,osm_do_node_5037222222,none,29,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/5047214658,HOTEL METROPOLITANO,,Dominican Republic,,osm_do_node_5047214658,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5047235080,Hotel Marién,,Dominican Republic,,osm_do_node_5047235080,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5047235081,HOTEL DON CHUCHO,,Dominican Republic,,osm_do_node_5047235081,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5047243323,HOTEL LA PLAZA,,Dominican Republic,,osm_do_node_5047243323,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5060398041,Plaza Lusitania,,Dominican Republic,https://www.cariway.com/,osm_do_node_5060398041,none,21,"No credible name, geo, or website match",likely_new_candidate,recUoUcP9lEuNkl0F,Crowne Plaza Santo Domingo,Santo Domingo,Dominican Republic,ind_ihg_do_sdqha,Crowne Plaza,Branded,,false
node/5082013621,Mxnc,,Dominican Republic,,osm_do_node_5082013621,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,160092,false
node/5103798423,El Señorial,,Dominican Republic,,osm_do_node_5103798423,none,24,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
node/5113439323,Hotel Carmen,,Dominican Republic,,osm_do_node_5113439323,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/5133859195,Hotel Mercedes,,Dominican Republic,,osm_do_node_5133859195,none,24,"No credible name, geo, or website match",likely_new_candidate,recc4Q3BZldMeMtlA,Kimpton Las Mercedes,Santo Domingo,Dominican Republic,ind_ihg_do_sdqlm,Kimpton Hotels,Branded,,false
node/5169979322,Casa dylan,,Dominican Republic,,osm_do_node_5169979322,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/5169980221,Casa jazmin tía,,Dominican Republic,,osm_do_node_5169980221,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/5180976697,Plaza Lusitania,,Dominican Republic,https://www.cariway.com/,osm_do_node_5180976697,none,21,"No credible name, geo, or website match",likely_new_candidate,recUoUcP9lEuNkl0F,Crowne Plaza Santo Domingo,Santo Domingo,Dominican Republic,ind_ihg_do_sdqha,Crowne Plaza,Branded,,false
node/5181801658,Amhsa Marina Grand Paradise Playa Dorada,,Dominican Republic,,osm_do_node_5181801658,none,16,"No credible name, geo, or website match",likely_new_candidate,recegeRVCOwMBS1u9,Iberostar Waves Costa Dorada,Puerto Plata,Dominican Republic,ind_ihg_do_dorcd,Iberostar Waves,Branded,,false
node/5207508821,Villa los Gorgones,,Dominican Republic,,osm_do_node_5207508821,none,17,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
