sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
way/552456988,Escape,,Colombia,2.4495607,-76.5892157,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/552456989,Claro de Luna,,Colombia,2.4436997,-76.5892511,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/552456990,Claro de Luna,,Colombia,2.4440955,-76.5889009,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/552456991,Claro de Luna,,Colombia,2.4433035,-76.5891615,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/554769246,Apartahotel Letty,,Colombia,4.7313654,-74.4372661,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/556136768,Casa Passion Hostel,,Colombia,5.0543814,-75.4868673,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/556136776,Humanday Hostel,,Colombia,5.054502,-75.4865583,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/556138525,Mountain Hostel,,Colombia,5.0541082,-75.4867561,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/557151891,Maloka Wayruru,,Colombia,-4.1231841,-69.9198742,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/557857127,Hospedaje Nefertiti,,Colombia,10.3997295,-75.5207866,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/557857128,Hospedaje Bahia,,Colombia,10.3997969,-75.5212399,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/557857133,BA,,Colombia,10.3975931,-75.5206063,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/558108089,Hospedaje de Elsa,,Colombia,10.5591713,-73.5941021,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/558401350,Mi Descanso Centro de Reposo Campestre Mi Descanso,Girardota,CO,6.3902951,-75.4475489,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/558954545,Hotel Casa Rosada,,Colombia,10.3993397,-75.5207665,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/558954546,Hotel Bellamar,,Colombia,10.3991087,-75.5204896,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/558954547,L.A. Cartagena Hotel,,Colombia,10.3979266,-75.5205335,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/559237858,Hotel Mar del Plata,,Colombia,10.3962413,-75.520627,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/559514126,Hotel Prado,,Colombia,10.4076806,-75.5209515,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/559514128,Hostal Ideal,,Colombia,10.4036285,-75.5196885,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/559578361,Regine's Hotel,,Colombia,5.0544595,-75.4874973,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/559808743,Hotel Axio Suites,,Colombia,10.4363139,-75.5363112,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/560138671,Motel Deseos,Barranquilla,Colombia,10.9816159,-74.8436875,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/560138674,Motel Scape,Barranquilla,Colombia,10.9818597,-74.842608,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/560198461,Hotel Mariand Plaza,,Colombia,10.394014,-75.4836174,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561054549,Barranquilla Plaza,,Colombia,11.0036799,-74.8112279,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561115739,Hotel Atrium Plaza,,Colombia,10.9938817,-74.8095208,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561115740,Tarento Hotel,,Colombia,10.9960174,-74.8093281,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561115746,Hotel Charthon,,Colombia,11.0039391,-74.8247333,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561142133,Eduar's,,Colombia,10.3983405,-75.4795325,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561301376,Hotel Candiac,,Colombia,10.99327,-74.8086163,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561377931,Puerta Del Sol,,Colombia,10.992315,-74.8109463,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561393969,Hotel Cartagena,,Colombia,10.4120063,-75.5220489,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561408681,Hotel Imperial,,Colombia,10.9933852,-74.8092604,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561419739,Villa Dilia Hotel,,Colombia,10.9935222,-74.8013472,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561568183,Hotel Dorado,,Colombia,10.9943038,-74.8146857,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561642290,Hotel 56 Avenue,,Colombia,10.9553479,-74.8063821,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561653854,Hotel Casa Boston,,Colombia,10.9911646,-74.7941114,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/561655974,Apartahotel Villa Campestre,,Colombia,10.3977082,-75.4736552,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/562361145,Convento Clausura de la Hermanas Concepcionistas,,Colombia,5.6017554,-75.8208178,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/562614728,Residencias San Luís,,Colombia,3.5644819,-73.7965672,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/562640475,American Golf Hotel,Barranquilla,Colombia,11.0101383,-74.8115095,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/562770727,Hotel Punta Diamante,,Colombia,7.0230121,-73.0821938,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/563092791,Hotel Decameron Isleño,San Andrés,Colombia,12.586209,-81.698548,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/563739159,Hotel Campestre Café Café,,Colombia,4.5137972,-75.7861349,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/563972969,Hogar Juvenil Campesino,,Colombia,6.3933731,-75.2594483,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/563973694,Hotel Casa Laureles,Medellin,Colombia,6.2427686,-75.5991159,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/564298669,Hotel Villamizar,,Colombia,5.0001996,-71.8849671,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/567596023,Hospedaje y Parqueadero Puerto Amor,,Colombia,5.2972924,-75.8815549,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/567871125,EcoHotel El Hamaquero,,Colombia,10.1721688,-75.7465051,high,90,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/568494879,Hotel Las Juanas,,Colombia,6.0227632,-73.5488622,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/568518097,Hotel Bugalagrande,,Colombia,4.2109253,-76.1531164,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/569078806,Hotel Santa Cecilia Cali,,Colombia,3.4666862,-76.5298888,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/569429065,Hotel Calima Real,,Colombia,3.458661,-76.5291613,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/569443575,Hotel Cali Real,,Colombia,3.4544294,-76.5288341,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/569780077,Holidey,,Colombia,3.4439175,-76.4967912,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/569786735,Tranquilandia,,Colombia,3.4631262,-76.5138094,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/570062124,Hotel granada Real,,Colombia,3.459683,-76.5332533,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/570109252,Hotel La Gran Posada,,Colombia,3.4608852,-76.5076399,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/570392460,Hotel Luna Nueva,,Colombia,4.5293948,-73.9226601,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/570393652,Hotel Quinta Ubalá,,Colombia,4.7501777,-73.5316357,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/571751548,Hotel Don Camilo,,Colombia,3.4662418,-76.520326,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/571751550,Hotel Centralia,,Colombia,3.4659137,-76.520476,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/571751555,Hotel Juan Terminal,,Colombia,3.4668608,-76.5203441,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/571751556,Hotel Cali,,Colombia,3.4660739,-76.5203961,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/571862779,Finca Hotel,,Colombia,6.1970644,-75.3828795,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/571892326,Casa Dann Carlton,Bogotá D.C.,Colombia,4.6806017,-74.0541696,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572112623,Hotel Girasol,,Colombia,3.4735923,-76.5074209,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572129802,Hotel Champagnat,Cali,Colombia,3.4308673,-76.5351538,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572133283,Hotel Paris,,Colombia,6.247485,-75.5646751,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572133284,Hotel D'Leoni,,Colombia,6.2472305,-75.5645612,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572133285,Hotel Panorama,,Colombia,6.2473124,-75.5644771,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572133286,San José Hotel,,Colombia,6.2472687,-75.5649163,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572133288,Hotel San Ignacio,,Colombia,6.2452098,-75.5640621,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572136298,Hotel Sol & Luna,,Colombia,6.2463279,-75.5650913,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572153978,45 Golden Hotel,,Colombia,6.2492821,-75.5634998,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572410398,Plaza Las Américas,,Colombia,3.4613952,-76.5276247,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572479949,Motel Caricias,,Colombia,4.0900256,-76.1795982,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/572673722,Motel Aventura Suite,,Colombia,4.0923058,-76.1765156,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/573300170,Hotel Santelmo,,Colombia,3.3992476,-76.5446572,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/573767464,Copacabana Hotel,,Colombia,6.3475844,-75.505952,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/574658025,Gotel Golden,,Colombia,6.2445577,-75.599902,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/575332329,Motel Geisha,,Colombia,3.4985956,-76.5055903,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/576528035,Hotel Merlott,,Colombia,6.2500852,-75.5889301,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/576528037,Obo Hotel,,Colombia,6.2498441,-75.5897016,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/576806627,Sorrento (Hotel+Suites),,Colombia,11.2061893,-74.2263485,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/576826831,Hotel Medellín Rodadero,,Colombia,11.1993031,-74.2268738,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/576903978,Prada,Bello,Colombia,6.32426,-75.5577797,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/576928789,Remanso del Rodeo,,Colombia,6.2051728,-75.6012966,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578285175,Hotel El Portal Casa Verde No. 2,,Colombia,6.1904647,-75.5916474,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578285176,Hotel El Portal Casa Verde No. 1,,Colombia,6.1903181,-75.5915548,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578285177,Hotel Mayor,,Colombia,6.1902872,-75.5913356,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578285178,Hotel Monarca,,Colombia,6.1897904,-75.5916251,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578285179,Sixtina Plaza Hotel,,Colombia,6.1895489,-75.5918285,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578285180,Hotel Central Plaza,,Colombia,6.1887914,-75.5923729,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/578573436,Hotel Lina María,,Colombia,4.085166,-76.2014784,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/580672245,El Playon,,Colombia,6.30655,-75.5554331,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/580969686,El Eden,,Colombia,5.4098925,-73.3402085,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/581321282,Aristo Gold,,Colombia,5.5447472,-73.3484945,high,80,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/581377919,Hotel Hilton Garden Inn Bogota Airport,Fontibón,Colombia,4.673304,-74.1173831,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/583844975,ALABERGUE,Argelia,Colombia,2.2581802,-77.2491372,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/586109224,Casa Azul,,Colombia,3.95007,-77.3703494,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/587027515,Hospedaje,,Colombia,12.4427218,-71.6877262,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/590296857,Eco Hotel Santa Bárbara,,Colombia,4.590257,-75.7120341,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/592726977,Hotel san martin,Chiquinquirá,Colombia,5.6174495,-73.8148595,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/592867914,San Luis,,Colombia,6.3356289,-74.433508,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/593391174,Hotel las 24 horas,,Colombia,5.9979725,-72.6898747,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/593483307,La ruta del sol,,Colombia,6.3393156,-74.4317262,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/593483321,Hotel Los Almendros,San Pedro de La Paz,Colombia,6.3319699,-74.4346328,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/593517942,Hotel de fiestas,,Colombia,5.5645221,-73.1850688,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/593963212,La avenida,,Colombia,5.5662792,-73.1859895,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/596719754,Castillo Inés María,,Colombia,10.4323622,-75.5425983,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/596719755,Casa Bustamante,,Colombia,10.4324717,-75.542468,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/598958410,Herrar Polo,,Colombia,3.9912718,-76.2360045,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/598990286,Hotel TURISTA,,Colombia,4.1520965,-73.6364001,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/599470604,JW Marriott,,Colombia,4.6569829,-74.0554455,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/599892912,Finca el Sliencio,,Colombia,4.2477717,-73.4708433,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/599910252,Hostal Casas,,Colombia,11.5435315,-72.9203782,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/600481034,Los Samanes,,Colombia,3.0149967,-76.48316,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/602681085,Euros,,Colombia,2.1159276,-76.9846625,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/608449744,Apartahotel Tukasa Rodadero,Rodadero,Colombia,11.1961267,-74.2265674,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/610331729,Hotel bs Rosales,Bogotá D.C.,Colombia,4.6534749,-74.052944,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/614277506,Hotel Denver,,Colombia,5.3431135,-72.3960304,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/617210103,Hotel Los Trupillos,,Colombia,11.2259272,-74.2141381,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/617446107,Del Parque Hotel,,Colombia,9.3143796,-75.2930243,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/617910039,Hotel Los Caciques,,Colombia,9.200319,-73.5470095,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/618511535,Rioverde Hotel,,Colombia,6.1569618,-75.4355264,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/619291898,Casa hogar,,Colombia,5.8853949,-72.9801813,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/619432088,Playa Blanca,,Colombia,10.2295717,-75.6055932,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/619437027,Hostal Campestre,Popayán,Colombia,2.4779583,-76.5710004,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/623786214,Hostal Zafira el Cafe,,Colombia,4.5503352,-75.7447529,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/626080390,Villa Mary,,Colombia,11.2677522,-74.1892368,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/628165484,Zuana Beach Resort,Santa Marta,Colombia,11.1419005,-74.2257735,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/628165486,Mercure Hotel,,Colombia,11.1502023,-74.2250805,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/628941449,Termales Los Volcanes,,Colombia,5.0913011,-73.6407385,high,80,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/630016778,Hotel Campestre Casa Santa Mónica,Cali,Colombia,3.3409205,-76.5425716,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/630803215,La Cascada,,Colombia,4.5735307,-74.2257542,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/630803218,Sun Auto,,Colombia,4.5732531,-74.2258687,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/633985511,Bahía Sol,,Colombia,4.529001,-75.6760808,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/634890071,EL CACIQUE,,Colombia,5.401558,-73.3365496,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/634973109,La Fonda Pance,Pance Valle del Cauca,Colombia,3.3246404,-76.6287059,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/635385819,Paso Ancho,,Colombia,4.4457466,-75.1565969,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/635732745,atlantico,,Colombia,11.5278051,-72.9348062,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/636116853,Fontana,,Colombia,3.724558,-75.4862466,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/636116854,Fontana,,Colombia,3.7246644,-75.4861706,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/636623506,Europa,,Colombia,3.7243781,-75.4838857,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/637022500,Wicirare Hotel,Bogotá D.C.,Colombia,4.6437736,-74.0640877,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/637022504,Sheraton,Bogotá D.C.,Colombia,4.6447688,-74.0632723,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/637326246,Hotel Dorado La 70,Medellin,Colombia,6.2509179,-75.5881947,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/638012319,Ibis Bogota Museo,,Colombia,4.6147312,-74.068984,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/639549588,Hotel Mayumir,Curumaní,Colombia,9.2001707,-73.5430954,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/639549589,Hotel Central,,Colombia,9.2005365,-73.5438345,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/639748472,Hotel Villa Luisa,Sachica,Colombia,5.5867064,-73.5418959,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/640373580,Hotel Bariloche,,Colombia,9.1996518,-73.5471843,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/640738858,Hotel Doña Tere,Guacamayas,Colombia,6.4607126,-72.5013547,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/642353159,Eco- hotel Casa Lola,,Colombia,10.175957,-75.743553,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/642717151,"Bully's Place B&B, Breakfast and Fast food",,Colombia,13.3854895,-81.3699876,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/643896637,El Rancherito Hospedaje Y Cafeteria,,Colombia,6.9069429,-75.0751013,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/644058271,Hotel Real,Amalfi,Colombia,6.9076176,-75.0730004,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/644191186,Residencia Amalfi,Amalfi,Colombia,6.9083692,-75.0733782,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/644191191,Hotel Amalfi,Amalfi,Colombia,6.9083384,-75.0733799,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/644673541,Encuentro's,,Colombia,6.90889,-75.0758598,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/645015790,Hotel Riachon,Amalfi,Colombia,6.9078147,-75.0760896,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/645757384,Hotel Sol & Mar,,Colombia,9.202347,-73.5407932,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/645757675,Hotel Jahdai,,Colombia,9.2019551,-73.5419761,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/645760168,Hotel Mocary,,Colombia,9.2012962,-73.5412894,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/646995220,Cabañas el Recreo,,Colombia,13.3445046,-81.3933837,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/647633180,Hotel Mansión del Norte,,Colombia,3.4663919,-76.5202178,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/648022201,EcoStar,,Colombia,4.4389167,-75.2035456,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/652157487,Hostal Los Ángeles,,Colombia,4.5310777,-75.6338099,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/652157489,Hostal La 44,,Colombia,4.5306683,-75.6343411,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/653790930,La Playita House,,Colombia,12.5931432,-81.7075291,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/653961595,Hosteria Coconuco,,Colombia,2.336545,-76.4967285,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/653984187,El Encanto,,Colombia,4.7143689,-75.7731701,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/654570286,Mar,,Colombia,11.551654,-72.9109356,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/654627159,Hotel Arimaca,Riohacha,Colombia,11.5521241,-72.9100001,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/654631152,Taroa,,Colombia,11.5529108,-72.9072835,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/654631158,Sol Guajiro,,Colombia,11.5530365,-72.9068047,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/654807514,Hotel El Paisa,Vélez,Colombia,6.0160911,-73.6742859,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/656744711,Los Cayenos,Vélez,Colombia,6.011443,-73.6742426,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/659990732,Hacienda Macedonia,Barichara,Colombia,6.6349543,-73.1928128,high,90,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/659991324,Terra barichara,,Colombia,6.6418661,-73.1912997,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/663365486,Termales El Otoño,,Colombia,5.0091868,-75.4398573,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/663365500,Hotel Termales El Otoño,,Colombia,5.0091744,-75.4401544,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/664671218,Termales Tierra Viva,,Colombia,5.0208198,-75.4364988,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/664925257,Noches de Saturno,,Colombia,3.2356052,-75.1647617,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/664925259,Sol de verano - Estadero Donã Lilia,,Colombia,3.2344813,-75.16678,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/666184505,Hotel AR,,Colombia,1.2274168,-77.2849083,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/666302379,Finca El Maco,,Colombia,1.8921165,-76.2800235,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/670036435,GHL Collection Hotel Barranquilla,Barranquilla,Colombia,11.0142533,-74.8370815,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/674177382,Hotel Las Olas de Malambo,,Colombia,10.8341461,-74.772082,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/674196639,Hotel - Brisas Antioqueñas,,Colombia,10.9778195,-74.7300298,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/674860475,Hotel Dubai Inn,Malambo,Colombia,10.8615834,-74.7701314,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675282451,Nuquimar,,Colombia,5.7127115,-77.2641296,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675282453,Arena Azul,,Colombia,5.7129336,-77.2635476,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675282494,Puerta del Sol,,Colombia,5.7105996,-77.2658288,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675282496,Pacífico Travel,,Colombia,5.7076654,-77.2661315,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675290698,Hostal Casa Majagua,,Colombia,3.9576095,-77.375073,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675704431,Residencias Homero,,Colombia,10.9442526,-74.8308364,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/675767675,Hotel Tinton's,Malambo,Colombia,10.8666475,-74.7724791,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/676173915,Hotel Camino a la Villa,Cucaita,Colombia,5.5448042,-73.4540878,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/676173922,Cucaita Real,cucaita,Colombia,5.538887,-73.4508752,high,95,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/677086210,Delfín Real,,Colombia,5.7097742,-77.2660738,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/677276413,Hotel Plaza Bolivar,Barranquilla,Colombia,10.9374201,-74.7793978,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
way/678414545,Hostal El Jiagüil,Santa Bárbara,Colombia,6.9891448,-72.9070347,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
