lane,intake_class,intake_notes,route,validation_pass,source_record_id,hpc_recommended_action,hpc_matched_record_id,Property Name,Canonical Property Name,Property Identity Key,Current Brand,Brand Family,Affiliation Status,Independent Hotel Flag,Country,City,State / Region,Official Property URL,Source URL,Family / Source Family,Source Type,Source Confidence,Identity Confidence,VIC Freeze Hash,Production Use Status,Enrichment Status,Enrichment Priority,Human Review Required,Data Eligible,Brand-Unassigned Reason,Latitude,Longitude,Phone
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/404430604,likely_new_candidate,recUOyzOXn2Zdp98I,Hotel Acuarium,Hotel Acuarium,osm_do_way_404430604,RIU,RIU,Branded,false,Dominican Republic,Santo Domingo,Unknown,,https://www.openstreetmap.org/way/404430604,RIU,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4696203,-69.8325676,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/406649862,likely_new_candidate,recdS7vpmjgcTvAFu,Hodelpa Caribe Colonial,Hodelpa Caribe Colonial,osm_do_way_406649862,Hodelpa,Hodelpa,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/406649862,Hodelpa,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.4745489,-69.8835275,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/408753404,needs_research,rec5i0bwI4gOWw3LI,Iberostar,Iberostar,osm_do_way_408753404,Iberostar,Iberostar,Branded,false,Dominican Republic,Santo Domingo,Unknown,,https://www.openstreetmap.org/way/408753404,Iberostar,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4612551,-69.9396516,
known_brand_census_intake,steward_brand_tag_review,OSM brand tag unresolved — steward before Census insert; may be owner name noise or real chain.,steward_possible_branded,true,way/409588717,likely_new_candidate,rec01MDiDGhOUizYu,GAVA hostel,GAVA hostel,osm_do_way_409588717,GAVA,GAVA,Brand-Unconfirmed,false,Dominican Republic,Bavaro - Punta Cana,Unknown,https://www.facebook.com/pages/GAVA-hostel-Punta-Cana-Bavaro-Dominican-Republic/126310254216636?ref=hl,https://www.openstreetmap.org/way/409588717,GAVA,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,Medium,true,true,,18.6855031,-68.4208618,+18292065583
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/471926026,likely_new_candidate,rec6dfi5hrk6vBZsD,Grand Bahia Principe Turquesa,Grand Bahia Principe Turquesa,osm_do_way_471926026,Bahía Príncipe,Bahía Príncipe,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/471926026,Bahía Príncipe,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.721265,-68.4672648,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/476739407,likely_new_candidate,recrpcMu4sx4vSkmS,Hotel Riu Republica,Hotel Riu Republica,osm_do_way_476739407,RIU,RIU,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-republica/,https://www.openstreetmap.org/way/476739407,RIU,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4648512,-68.4023911,+1 809-933-0101
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/539003044,likely_new_candidate,rec01MDiDGhOUizYu,Bahía Príncipe Bouganville,Bahía Príncipe Bouganville,osm_do_way_539003044,Bahía Príncipe,Bahía Príncipe,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/539003044,Bahía Príncipe,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.4338554,-69.190938,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/540475898,likely_new_candidate,recOOk81RLNhbx8B5,Dreams Dominicus La Romana,Dreams Dominicus La Romana,osm_do_way_540475898,Dreams (Hyatt Inclusive Collection),Dreams (Hyatt Inclusive Collection),Soft-Branded / Collection,false,Dominican Republic,Bahahibe,Unknown,,https://www.openstreetmap.org/way/540475898,Dreams (Hyatt Inclusive Collection),other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.3454757,-68.8198493,+1 809-221-0303
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/545028233,likely_new_candidate,recazCEnMYzUaPGvy,Hotel Casa Hemingway,Hotel Casa Hemingway,osm_do_way_545028233,Starfish Resorts,Starfish Resorts,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/545028233,Starfish Resorts,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.4300093,-69.3972418,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/597361865,likely_new_candidate,recKylgkR9LkMxaRP,Lopesan Costa Bávaro Resort & Spa,Lopesan Costa Bávaro Resort & Spa,osm_do_way_597361865,Lopesan,Lopesan,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.lopesan.com/es/hoteles/republica-dominicana/punta-cana/playa-bavaro/ifa-villas-bavaro/,https://www.openstreetmap.org/way/597361865,Lopesan,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.6706856,-68.4044305,+1 809-200-2101
known_brand_census_intake,steward_brand_tag_review,OSM brand tag unresolved — steward before Census insert; may be owner name noise or real chain.,steward_possible_branded,true,way/652498669,likely_new_candidate,recmAzTMc9asgvt8i,Coop Marena Beach Resort,Coop Marena Beach Resort,osm_do_way_652498669,Seguro de Maestros,Seguro de Maestros,Brand-Unconfirmed,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/652498669,Seguro de Maestros,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,Medium,true,false,,18.4246803,-69.4279667,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/659053800,likely_new_candidate,recbBAqjVS3XOljPA,Viva Wyndham Tangerine,Viva Wyndham Tangerine,osm_do_way_659053800,Wyndham,Wyndham,Branded,false,Dominican Republic,Cabarete,Unknown,,https://www.openstreetmap.org/way/659053800,Wyndham,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,19.753724,-70.4157637,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_active_setup,true,way/675403679,likely_new_candidate,recmAzTMc9asgvt8i,The Westin Punta Cana - Resort & Club,The Westin Punta Cana - Resort & Club,osm_do_way_675403679,Westin,Westin,Branded,false,Dominican Republic,Punta Cana,Unknown,,https://www.openstreetmap.org/way/675403679,Westin,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,,18.5384865,-68.356448,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/677625141,likely_new_candidate,recN76iEE6yAaPh8H,Secrets Cap Cana Resort & Spa,Secrets Cap Cana Resort & Spa,osm_do_way_677625141,Secrets (Hyatt Inclusive Collection),Secrets (Hyatt Inclusive Collection),Soft-Branded / Collection,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/677625141,Secrets (Hyatt Inclusive Collection),other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.4843873,-68.3942656,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/711650078,likely_new_candidate,recrpcMu4sx4vSkmS,Nickelodeon Hotels & Resorts Punta Cana,Nickelodeon Hotels & Resorts Punta Cana,osm_do_way_711650078,Karisma Hotels,Karisma Hotels,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,https://www.openstreetmap.org/way/711650078,Karisma Hotels,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7983174,-68.5763452,(844) 733-6425
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/711650079,likely_new_candidate,recrpcMu4sx4vSkmS,Nickelodeon Hotels & Resorts Punta Cana,Nickelodeon Hotels & Resorts Punta Cana,osm_do_way_711650079,Karisma Hotels,Karisma Hotels,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,https://www.openstreetmap.org/way/711650079,Karisma Hotels,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.8016903,-68.5725192,(844) 733-6425
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/759223343,likely_new_candidate,recOOk81RLNhbx8B5,Sunscapes Dominicus La Romana,Sunscapes Dominicus La Romana,osm_do_way_759223343,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,https://www.hyattinclusivecollection.com/en/resorts-hotels/sunscape/dominican-republic/dominicus-la-romana/,https://www.openstreetmap.org/way/759223343,Be Live,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.3425426,-68.8160398,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/975017774,likely_new_candidate,recKI0UUutwks5d3N,Viva Wyndham V Samana,Viva Wyndham V Samana,osm_do_way_975017774,Wyndham,Wyndham,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/975017774,Wyndham,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,19.2999122,-69.5805553,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1040966966,likely_new_candidate,recFg5RNpxAAjh7Y2,Hodelpa Garden Suites Golf & Convention Center,Hodelpa Garden Suites Golf & Convention Center,osm_do_way_1040966966,Hodelpa,Hodelpa,Branded,false,Dominican Republic,Unknown,Unknown,https://www.hodelpa.com/en/garden-suites,https://www.openstreetmap.org/way/1040966966,Hodelpa,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4364903,-69.4184983,+18096889999
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1059114266,likely_new_candidate,rec01MDiDGhOUizYu,Be Live,Be Live,osm_do_way_1059114266,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1059114266,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3414101,-68.8181629,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1059703258,likely_new_candidate,receIilMrq1w1BXyd,Be Live Collection,Be Live Collection,osm_do_way_1059703258,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1059703258,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3412429,-68.8176089,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1059703293,likely_new_candidate,receIilMrq1w1BXyd,Be Live Collection,Be Live Collection,osm_do_way_1059703293,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1059703293,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3409229,-68.8181542,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1059737733,likely_new_candidate,receIilMrq1w1BXyd,Be Live Collection,Be Live Collection,osm_do_way_1059737733,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1059737733,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3419238,-68.8174944,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1059869803,likely_new_candidate,receIilMrq1w1BXyd,Be Live Collection,Be Live Collection,osm_do_way_1059869803,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1059869803,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.340053,-68.8167963,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1060027594,likely_new_candidate,rec01MDiDGhOUizYu,Be Live,Be Live,osm_do_way_1060027594,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1060027594,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3409729,-68.8167012,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1060027620,likely_new_candidate,rec01MDiDGhOUizYu,Be Live,Be Live,osm_do_way_1060027620,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1060027620,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3404361,-68.8165513,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1060027624,likely_new_candidate,rec01MDiDGhOUizYu,Be Live,Be Live,osm_do_way_1060027624,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1060027624,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3407261,-68.8163715,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1060027632,likely_new_candidate,rec01MDiDGhOUizYu,Be Live,Be Live,osm_do_way_1060027632,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1060027632,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3410691,-68.8161597,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1060027633,likely_new_candidate,rec01MDiDGhOUizYu,Be Live,Be Live,osm_do_way_1060027633,Be Live,Be Live,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1060027633,Be Live,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.3405789,-68.816933,
known_brand_census_intake,steward_brand_tag_review,OSM brand tag unresolved — steward before Census insert; may be owner name noise or real chain.,steward_possible_branded,true,way/1197566838,likely_new_candidate,rec01MDiDGhOUizYu,Villa Scooby,Villa Scooby,osm_do_way_1197566838,villascooby.com,villascooby.com,Brand-Unconfirmed,false,Dominican Republic,Unknown,Unknown,https://villascooby.com,https://www.openstreetmap.org/way/1197566838,villascooby.com,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,Medium,true,true,,19.3163146,-69.5338411,
known_brand_census_intake,steward_brand_tag_review,OSM brand tag unresolved — steward before Census insert; may be owner name noise or real chain.,steward_possible_branded,true,way/1227930271,likely_new_candidate,recUOyzOXn2Zdp98I,Hotel Diosi,Hotel Diosi,osm_do_way_1227930271,Hotel Diosi,Hotel Diosi,Brand-Unconfirmed,false,Dominican Republic,Neiba,Unknown,,https://www.openstreetmap.org/way/1227930271,Hotel Diosi,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,Medium,true,true,,18.479628,-71.4165914,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_active_setup,true,way/1344798573,likely_new_candidate,recmAzTMc9asgvt8i,"The Ocean Club, a Luxury Collection Resort","The Ocean Club, a Luxury Collection Resort",osm_do_way_1344798573,The Luxury Collection,The Luxury Collection,Soft-Branded / Collection,false,Dominican Republic,Sosúa,Unknown,https://www.ocgdr.com/the-luxury-collection,https://www.openstreetmap.org/way/1344798573,The Luxury Collection,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,,19.7692939,-70.516227,+1809-571-3000
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/1375108124,likely_new_candidate,rec9gW2cGsKupex5d,Courtyard Marriott,Courtyard Marriott,osm_do_way_1375108124,Marriott,Marriott,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1375108124,Marriott,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.4685065,-69.9384251,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_soft_collection,true,way/1536664489,likely_new_candidate,recb3yKuNBmM3ql8m,"Donoma Las Terrenas Resort & Villas, Autograph Collection","Donoma Las Terrenas Resort & Villas, Autograph Collection",osm_do_way_1536664489,Autograph Collection,Autograph Collection,Soft-Branded / Collection,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/1536664489,Autograph Collection,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,,19.3216991,-69.5528504,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,relation/1922795,likely_new_candidate,recFg5RNpxAAjh7Y2,Hotel Riu Palace Bavaro,Hotel Riu Palace Bavaro,osm_do_relation_1922795,RIU,RIU,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-palace-bavaro,https://www.openstreetmap.org/relation/1922795,RIU,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7181,-68.4539523,+1 809-221-2290
